hire_date,is_manager,gender,ethnicity,crosschq_asmt_score,crosschq_ref_score,crosschq_references_fraud,age_at_hire,was_referral,terminated_in_first_6_months,strengths_1,strengths_2,Strengths_3,Strengths_4,Strengths_5,Strengths_6,Strengths_7,Strengths_8,Strengths_9,Strengths_10,Strengths_11,Strengths_12,Strengths_13,Strengths_14,Strengths_15,Strengths_16,Strengths_17,Weakness_1,Weakness_2,Weakness_3,Weakness_4,Weakness_5,Weakness_6,Weakness_7,Weakness_8,Weakness_9,Weakness_10,compared_to_others_1,compared_to_others_2,compared_to_others_3,compared_to_others_4,compared_to_others_5,compared_to_others_6,compared_to_others_7,compared_to_others_8,compared_to_others_9
2021-11-01,True,male,White/Caucasian,4.94,4.78,False,40,False,True,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,4.5,4.8,5,4.5,5,4.5,4.2,4.5,4.8
2021-11-01,True,male,White/Caucasian,4.33,4.39,False,57,True,False,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,4,4.5,4,4.2,4.5,4.5,4,4,4.5
2021-11-08,True,female,Other,4.17,4.37,False,51,True,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4,5,4,5,5,3,4,4,5
2021-11-15,True,male,Asian,3.39,4.24,False,0,True,True,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,4.2,4.8,4.5,3.8,4.2,4.2,4.2,4,4.8
2021-11-15,True,female,Asian,4,3.96,False,26,False,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,3.8,4.5,3.5,4.2,4,3,4.2,4,4.2
2021-11-15,True,male,Other,1.72,4.33,False,27,True,False,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,3.8,4,4.2,4.2,4,4,4.5,4,4.2
2021-11-15,True,female,Asian,3.06,4.61,False,27,True,False,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4.5,4,4.2,3.5,4.2,4.2,4.2,4,4.8
2021-11-15,True,male,Asian,2.89,4.17,False,27,False,False,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,4,4,4.2,3.5,4.2,3.2,4.2,3.8,4.2
2021-11-15,True,female,Asian,4.78,4.72,False,27,True,False,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,4.8,5,4,5,5,4.5,4.8,4.5,5
2021-11-15,True,male,Asian,4.22,4.72,False,28,False,False,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.2,5,4.2,4.8,4.5,4.8,4.8,5,5
2021-11-15,True,male,White/Caucasian,3.67,4.74,False,29,False,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,4,3,3,4,2,4,3,3
2021-11-15,True,male,Asian,4,4.33,False,29,True,False,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,3.8,4.8,4,4.5,4.2,4,4.5,4.2,4.2
2021-11-15,True,female,Asian,4.22,4.52,False,30,True,False,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4.5,4.2,3.8,4.2,4.5,4.5,4.8,4.2,4.8
2021-11-15,True,male,Asian,4.06,3.96,False,31,False,True,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,4.2,4.2,3.2,4.2,4,3.2,4,4.2,4.2
2021-11-15,True,male,Asian,3.61,4.13,False,33,False,True,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,3.8,3.8,3.2,3.5,4,3.5,4,4.2,3.8
2021-11-15,True,male,Asian,4.78,4.52,False,33,False,False,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,4.5,4.2,4.5,4.5,4.5,4.5,4.2,3.8,5
2021-11-15,True,male,Other,4.89,4.78,False,34,False,False,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,4.8,4.5,4.2,5,5,4.5,4,4.8,4.8
2021-11-15,True,male,Hispanic/Latinx,3.5,4.07,False,35,False,False,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,4,4.5,3.8,3.5,3.8,3.5,4.2,3.5,4
2021-11-15,True,male,Asian,4.39,4.13,False,37,False,False,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.5,4.5,4.2,4.5,4.5,4.2,4.5,4.2,4.2
2021-11-29,True,female,Hispanic/Latinx,4.28,4.41,False,34,False,False,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,3.5,5,5,4.8,4.2,4,4.8,4.8,4.5
2021-12-06,True,female,Hispanic/Latinx,3.72,3.89,False,22,False,False,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,3.5,4.2,4.2,3.8,4,2.8,4.5,4.2,4.2
2021-12-06,True,male,Asian,4.06,3.85,False,25,False,False,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,4,4,4,4,4,3.8,4.2,4.2,4.2
2021-12-06,True,female,Hispanic/Latinx,4.72,4.48,False,29,False,False,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,4.2,5,4.5,4.5,4.5,4.2,4.8,4.8,4.8
2021-12-06,True,female,White/Caucasian,4.06,4.48,False,29,False,False,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3.5,5,4.5,4.2,4.8,4.2,5,4.5,4.8
2021-12-06,True,male,Asian,3.67,3.39,False,31,False,False,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3.2,4.2,3.5,3.2,3.2,3.2,3.5,3.2,3.2
2021-12-06,True,male,Hispanic/Latinx,4.56,4.56,False,39,False,False,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,4,4.8,4.2,4.5,4.5,4.2,4,5,4
2021-12-06,True,male,White/Caucasian,4,4.44,False,40,False,False,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,4.5,4.8,4.2,4.5,4.5,4.5,4,4.5,4.2
2021-12-06,True,male,Other,4,4.43,False,53,False,False,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4
2021-12-13,True,male,Black/African American,3.28,4.56,False,28,True,False,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4.2,4.8,4.5,3.8,4.2,3.8,4.2,4.2,4.2
2021-12-16,True,female,Asian,4.94,3.83,False,34,False,False,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,4.2,3.8,4.2,4,4.8,4.5,4.2,3.8,4.5
2021-12-20,True,male,Other,4.11,4.11,False,28,False,False,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,4,4.2,4,4,4.2,3.8,4.8,4.2,4.8
2022-01-04,True,male,White/Caucasian,3.61,3.96,False,23,True,False,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,3.5,4.8,4.8,4,3.8,4.2,4.2,4.5,4.5
2022-01-04,True,female,White/Caucasian,3.89,4.35,False,24,False,False,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,4.2,4.8,4,3.8,4.5,3.8,4.5,4.2,4.2
2022-01-04,True,male,Asian,4.06,3.72,False,25,False,False,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,4,4.2,3.5,3.8,4,3.8,3.8,3.2,4.5
2022-01-04,True,male,White/Caucasian,3.89,4.13,False,27,True,False,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,3.8,4.5,4,4.2,4,4.5,3.8,4.5,4
2022-01-04,True,male,White/Caucasian,3.83,4.44,False,28,False,False,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,4.2,5,3.5,3.8,4.5,3.8,3.8,4,4.2
2022-01-04,True,female,Asian,4.17,4.46,False,28,False,False,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4.8,5,3.8,4.8,4.8,4.2,4,4.5,5
2022-01-04,True,female,Hispanic/Latinx,3.78,4.72,False,30,False,False,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.5,4.8,4.5,4.8,4.8,3.8,4.5,4.2,4.5
2022-01-04,True,male,White/Caucasian,4.33,4.28,False,32,False,False,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.5,5,5,4.5,4.8,4,4.5,4.2,4.8
2022-01-04,True,male,Asian,4.17,4.04,False,34,False,True,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,3.8,4.5,3.5,4,4.2,3.5,4,3.2,4.2
2022-01-04,True,male,White/Caucasian,4.22,4.85,False,36,True,False,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,4.8,4.5,4.2,4.5,5,4.2,4.5,5,5
2022-01-04,True,male,White/Caucasian,3.56,3.97,False,38,True,False,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,3.8,4.4,4,3.8,3.6,4,4.4,4,3.8
2022-01-04,True,female,White/Caucasian,4.11,4.56,False,46,False,False,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,4,5,4,4.2,4.5,4.8,4.5,4.5,4
2022-01-12,True,male,Hispanic/Latinx,4.11,4.41,False,41,False,False,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,5,4.8,4,4.5,4,4.5,3.8,4.2
2022-01-17,True,male,White/Caucasian,4.33,4.06,False,33,False,False,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,4.5,5,5,4,4,4.5,5,4,4.5
2022-01-18,True,male,Asian,4.89,4.68,False,38,False,False,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,5,5,4.8,5,4.8,4.8,4.2,4,5
2022-01-24,True,female,Asian,3.67,3.39,False,28,False,False,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4.2,4,3,3.2,3.2,3.2,3.5,3.2,3
2022-01-24,True,male,Asian,3.78,4.16,False,45,False,False,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,4,3,3,4,3
2022-01-31,True,male,Asian,3.5,4.43,False,25,False,False,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,4.5,4.8,4.5,4.5,4.2,4.2,4.8,3.8,4.2
2022-01-31,True,male,Asian,2.72,4.59,False,30,False,False,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,4.2,4,2.8,3.5,3.8,3.5,4.2,3.8,4
2022-01-31,True,female,Asian,3,4.87,False,34,False,False,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,4.5,4.5,4.2,4.5,4.5,3.8,4,4.5,4.2
2022-02-07,True,female,White/Caucasian,4.17,4.17,False,22,True,False,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,5,4,4,4,4,5,5,4
2022-02-07,True,female,White/Caucasian,4,4.14,False,23,False,False,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,5,4,4,4,3,4,4,4
2022-02-07,True,male,White/Caucasian,4.22,4.61,False,25,True,True,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,5,4,4,4,3,5,5,5
2022-02-07,True,male,Asian,4.89,3.78,False,30,False,False,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,3.8,4.2,3.8,4.5,4.2,4.2,4,4,4.2
2022-02-07,True,female,Other,4.06,4.83,False,30,False,False,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,4.8,4.5,4.2,4.5,5,4,4.2,4.8,4.8
2022-02-07,True,male,Hispanic/Latinx,3.06,4.15,False,30,False,False,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,3.8,4.2,4,4.2,3.8,3.2,4.5,4.5,3.8
2022-02-07,True,male,White/Caucasian,4.28,3.5,False,31,False,False,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,4.2,4.5,3.8,4.2,4,3.8,4.2,4.2,4.2
2022-02-07,True,female,Asian,3.33,3.74,True,35,True,False,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3.8,4,3.8,3.5,4,3.5,3.8,3.8,4
2022-02-07,True,female,Asian,3.78,4.57,False,36,True,False,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,4,4.2,4.2,4.5,4.5,4.5,4,4.2,4
2022-02-07,True,female,White/Caucasian,4.5,4.63,False,37,False,False,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,4.5,4.5,4.5,4.2,4.5,4,4.2,4.5,5
2022-02-07,True,female,Hispanic/Latinx,3.94,4.26,False,38,False,False,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,3.8,4.5,3.8,4.2,4.5,3.8,4.2,4.2,4
2022-02-07,True,male,Other,4.22,4.15,False,38,False,True,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,4.5,4.2,4.8,4,4.5,4,4,4,5
2022-02-07,True,female,Other,4.94,4.61,False,40,True,False,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,4.8,5,4.2,4.5,5,4.5,4.5,4.5,4.8
2022-02-07,True,male,White/Caucasian,3.83,4.46,False,45,False,False,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,3.8,5,4.2,4.2,4.2,4,4.8,4.5,4.5
2022-02-07,True,male,White/Caucasian,4,4.13,False,46,False,False,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,3.8,4.2,3.8,4.2,3.8,4,4,4,3.8
2022-02-14,True,male,Asian,4.72,4.22,False,28,False,False,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,4,4.5,4.2,4.2,4.2,4.2,4.5,5,5
2022-02-14,True,male,Asian,4.28,4.56,False,30,False,True,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,4.8,4.5,4.8,4.2,4.5,4,4.8,4,4.8
2022-02-14,True,female,Asian,3.94,4.7,False,33,False,False,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,4.8,4.5,4.2,4,4.2,3.8,4.5,4,4.5
2022-02-14,True,male,Asian,4,4.35,False,35,False,False,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,4.2,4.2,4,4,4.4,3.8,4.6,4,4.2
2022-02-21,True,male,Asian,3.17,4.89,False,24,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,3,2,4,3,5
2022-02-21,True,female,Asian,4.28,4.06,False,28,False,False,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,4.2,4,4.2,4,5,3.8,4,3.8,5
2022-02-21,True,male,Asian,4.06,4.39,False,42,False,False,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,4,4.8,4.8,4,4.2,4.2,4.2,4.5,4.5
2022-02-22,True,male,White/Caucasian,3,4.07,False,26,False,False,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,3.8,4.2,4,4,3.8,3.8,4.5,3.8,3
2022-02-22,True,female,Hispanic/Latinx,4.11,4.61,False,34,False,False,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4.5,4.5,4.2,4.5,4.5,4,4.5,4.8,4.8
2022-02-22,True,male,White/Caucasian,2,4.59,False,36,False,False,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,4,3.8,3.5,3.8,4.2,4.2,3.5,3.5,4.5
2022-02-22,True,male,White/Caucasian,4.17,4.7,False,52,False,False,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,4.8,5,4.5,4.5,4.5,4.5,4.8,4.2,5
2022-02-28,True,female,Asian,3.44,4.13,False,25,False,True,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.8,4.8,3.8,3.8,4.2,3.8,4.2,4.8,4.5
2022-02-28,True,male,Asian,5,4.65,False,33,False,False,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,5,5,4.5,4.8,4.8,4.8,4.2,4.5,5
2022-02-28,True,male,White/Caucasian,3.83,3.89,False,49,True,False,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3.8,4.8,3.5,4.5,4.2,3.8,3.5,3.8,4.2
2019-01-21,False,male,Black/African American,4.06,4.06,False,45,False,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,5,3,4,4,3,5,5,4
2019-08-19,False,male,Asian,4.89,4.72,False,39,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,5,4,5,5,5
2019-09-03,False,male,White/Caucasian,4.17,4.25,False,25,False,False,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4.5,5,5,4.5,4.5,4,4.5,3.5,5
2020-02-03,False,male,White/Caucasian,4,4.32,False,38,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
2020-03-23,False,male,White/Caucasian,4.28,4.53,False,56,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.7,4.7,4.3,4.7,5,4.3,4,5
2020-04-13,False,female,White/Caucasian,4.89,4.54,False,58,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5,5,4.5,4.5,4.5,4.8,5,5
2020-04-20,True,male,White/Caucasian,3.94,4.78,False,45,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.8,4.2,4.5,4.5,4,3.8,4.5,5
2020-04-20,True,male,Other,4.06,4.21,False,52,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.2,4.2,4.4,4,4.4,4.2,3.6,4.2
2020-06-01,True,male,White/Caucasian,3.83,4.65,False,58,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.5,5,4.2,4.5,4,4.2,4,4.8
2020-06-01,True,male,White/Caucasian,3.83,4.83,False,60,False,False,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,4.8,4.3,3.8,4.8,4.8,4.5,4.2,4.5,4.7
2020-06-15,False,male,White/Caucasian,4.17,4.39,False,47,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.3,4,4.3,4.3,4.3,4,4.3,4.7
2020-06-22,False,female,White/Caucasian,4.39,4.63,False,39,False,False,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,4.8,4.8,4.5,4.5,4.8,4.5,4.5,4.8,4.8
2020-08-03,False,male,White/Caucasian,4.67,4.2,False,54,False,False,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.5,4.8,4.2,4.5,4.5,3.8,4.2,4.5,4.5
2020-08-03,False,male,White/Caucasian,4.17,4.98,False,61,False,False,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,4.8,5,4.8,4.8,5,4.8,5,4.2,5
2020-08-10,False,female,Other,3.94,4.48,False,44,False,False,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,4.2,4.8,4.8,4,4.2,4.5,4.5,4.5,4.5
2020-09-08,False,male,White/Caucasian,4.22,4.97,False,46,False,False,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,4.5,5,5,5,5,5,5
2020-09-14,False,female,Other,4.39,3.93,False,29,False,False,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.8,4.8,4.8,4.2,3.8,3.8,4.2,3.5,4
2020-09-14,False,male,White/Caucasian,3.83,4.32,False,47,False,False,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.5,4.2,4.2,3.8,4,4,3.8,4.5,4.2
2020-09-14,False,male,White/Caucasian,4.28,4.04,False,56,False,False,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4.2,4.5,4.5,4.5,4.2,4,3.8,3.5,4.5
2020-09-21,False,male,White/Caucasian,3.89,4.57,False,39,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.8,4.8,4,4.8,4.5,4.5,4.5,4.8
2020-09-21,False,male,Asian,4.17,4.48,False,40,False,False,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.5,5,4.8,4,4.8,4.2,4.5,4.5,4.8
2020-09-21,False,male,White/Caucasian,3.89,4.74,False,44,False,False,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8,4.8,4.8,4.5,5,4.2,4.2,4.2,4.5
2020-09-21,False,male,Other,4.22,4.82,False,45,False,False,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.4,4.8,4.8,4.8,4.8,5,4.6,5,5
2020-09-21,False,male,White/Caucasian,3.78,4.24,False,51,False,False,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,4,4,3.8,4,4.2,4,3.2,4.2,4.5
2020-09-21,False,male,White/Caucasian,4.83,4.6,False,52,False,False,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,4.8,4.5,4,4.5,4.8,4.2,4,4.2,5
2020-09-22,False,male,White/Caucasian,4.11,3.78,False,37,False,False,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3.8,4.5,4,4,3.8,3.5,4,3.8,4.5
2020-09-28,False,male,Asian,4.22,4.33,False,50,False,False,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4.5,4.5,4.5,4,4.5,4.2,4,4.2,4.8
2020-10-05,True,male,Asian,3.94,4.8,False,52,False,False,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4.8,4.5,4.2,4.5,4.8,4.5,4.2,3.8,4.5
2020-10-05,False,male,White/Caucasian,3.89,4.35,False,55,False,False,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4.2,4.2,4.5,4.2,3.8,3.8,4.8,4.5
2020-10-05,False,male,White/Caucasian,4,4.15,False,63,False,False,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.5,4.5,4.2,4.2,4.2,3.5,4.5,4.5,3.8
2020-10-26,False,male,Black/African American,4.22,4.83,False,42,False,False,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,4.8,4,4,4.5,5,4.8,4.5,5,5
2020-10-26,True,male,White/Caucasian,4.11,4.71,False,48,False,False,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6,4.6,4,4.6,4.6,4.8,4.4,4.6,5
2020-10-26,False,male,White/Caucasian,4.83,4.35,False,54,False,False,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4.8,4.5,4.2,4.2,4.8,4,4.2,4.5,4.8
2020-11-02,True,female,Other,4.67,4.82,False,40,False,False,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,4.5,4.5,4.8,4.5,4.8,4.2,4.8,4.2,4.8
2020-11-02,False,male,Other,4.56,3.93,False,42,False,False,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,4.5,4,4.2,4.8,4.5,4.2,3.8,3.2,4.2
2020-11-02,False,male,Other,4.11,4.14,False,56,False,False,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4.7,4.3,4,4,4.3,4,4.3,4,4.7
